eplenmean,ep_rewmean,current_lr,episodes,mean 100 episode reward per step,n_updates,total timesteps,time_elapsed,fps,mean 100 episode reward,value_loss,entropy,qf2_loss,ent_coef,qf1_loss,ent_coef_loss,policy_loss
244.16,-342.44284221000004,0.0003,1228,-2.742356271003182,259800,259900,5040,51,-342.4,21.14177,0.2648638,17.216469,0.1258072,22.224197,-0.12852876,150.57602
244.54,-342.8433242800001,0.0003,1229,-2.7369837534682713,259900,260000,5042,51,-342.8,33.402557,0.40578684,198.34958,0.126179,187.8326,-0.0022163987,155.5878
244.54,-342.8433242800001,0.0003,1229,-2.7369837534682713,260000,260100,5044,51,-342.8,21.120773,0.73595464,38.15276,0.12726001,34.08238,-0.24357182,150.60043
244.54,-342.8433242800001,0.0003,1229,-2.7369837534682713,260100,260200,5046,51,-342.8,27.161865,0.27459437,839.53876,0.12878421,927.96155,1.580637,155.17813
244.54,-339.95095068,0.0003,1230,-2.727342508092201,260200,260300,5048,51,-340.0,12.229356,0.4730189,105.46651,0.1286029,119.37983,0.35965174,155.3489
244.54,-339.95095068,0.0003,1230,-2.727342508092201,260300,260400,5050,51,-340.0,28.39868,0.4174443,76.34926,0.12898561,62.750336,0.60409397,161.26405
244.54,-339.95095068,0.0003,1230,-2.727342508092201,260400,260500,5052,51,-340.0,31.718412,0.38188,15.657849,0.12936182,23.55552,-0.39361697,145.13313
246.44,-335.0137757199999,0.0003,1231,-2.674633209545543,260500,260600,5053,51,-335.0,6.977783,0.5038814,10.733054,0.13034818,11.152341,0.7434856,152.52124
247.22,-335.14780637999996,0.0003,1232,-2.6336588071710634,260600,260700,5055,51,-335.1,24.022724,0.52756476,19.768394,0.1304834,19.520401,0.52015835,159.64651
245.17,-339.11430991000003,0.0003,1233,-2.692349362475953,260700,260800,5057,51,-339.1,21.586725,0.46127713,149.50618,0.13152567,88.968575,0.12875895,165.96997
244.57,-338.94772966000005,0.0003,1234,-2.7198763443657707,260800,260900,5059,51,-338.9,6.940796,0.7905159,14.919295,0.1316911,12.481663,-0.80570775,149.6059
244.57,-338.94772966000005,0.0003,1234,-2.7198763443657707,260900,261000,5061,51,-338.9,9.226839,0.544554,14.053841,0.13047351,11.281992,-0.014643878,154.65753
244.57,-338.94772966000005,0.0003,1234,-2.7198763443657707,261000,261100,5063,51,-338.9,28.621048,0.11240074,54.825912,0.13050704,44.630604,0.3031456,153.69711
245.37,-332.37762206,0.0003,1235,-2.688337920034618,261100,261200,5065,51,-332.4,44.911125,0.5380879,13.329863,0.13032089,29.92735,0.12791985,148.45995
245.37,-332.37762206,0.0003,1235,-2.688337920034618,261200,261300,5067,51,-332.4,9.885176,0.57280904,15.778694,0.13055111,10.289719,-0.29614145,154.349
245.37,-332.37762206,0.0003,1235,-2.688337920034618,261300,261400,5069,51,-332.4,10.1654,0.3545076,15.4585705,0.12985153,26.899807,-0.07342923,154.33386
246.8,-326.93290838,0.0003,1236,-2.6502335469652962,261400,261500,5071,51,-326.9,17.704237,0.47133675,24.574022,0.12985885,8.996319,0.9391748,149.53891
244.28,-332.28267800000003,0.0003,1237,-2.775789190060621,261500,261600,5073,51,-332.3,19.297056,0.5613924,118.87425,0.12995744,148.25003,-0.06983454,149.38173
244.28,-332.28267800000003,0.0003,1237,-2.775789190060621,261600,261700,5075,51,-332.3,4.9713526,0.5937231,12.999672,0.1307742,24.312843,-0.6063285,154.66841
244.28,-332.28267800000003,0.0003,1237,-2.775789190060621,261700,261800,5077,51,-332.3,27.78093,0.4008751,22.765987,0.1310428,19.790478,0.63000375,157.92934
246.36,-326.30508732000004,0.0003,1239,-2.685502444691194,261800,261900,5079,51,-326.3,14.100748,0.44263095,20.384842,0.13146827,23.78329,-0.39558402,152.83942
246.36,-326.30508732000004,0.0003,1239,-2.685502444691194,261900,262000,5080,51,-326.3,15.842155,0.32197177,23.319206,0.13169847,12.44753,-0.0260095,158.98041
246.36,-326.30508732000004,0.0003,1239,-2.685502444691194,262000,262100,5082,51,-326.3,15.806885,0.4760246,57.058846,0.13255987,58.028374,-0.5748032,165.66055
248.27,-323.65456359,0.0003,1240,-2.6391889123401318,262100,262200,5084,51,-323.7,25.492023,0.44962615,30.375248,0.1332461,27.411373,0.8788729,167.3001
248.27,-323.65456359,0.0003,1240,-2.6391889123401318,262200,262300,5086,51,-323.7,17.877525,0.36722916,397.65112,0.13424332,366.07336,0.752384,161.39232
248.27,-323.65456359,0.0003,1240,-2.6391889123401318,262300,262400,5088,51,-323.7,12.198393,0.38764158,19.282633,0.13440756,7.6859155,-0.9526582,160.10025
248.27,-324.35154738,0.0003,1241,-2.6415121916354973,262400,262500,5090,51,-324.4,8.359938,0.42267543,202.0004,0.13440074,214.43872,-0.32675928,157.77856
245.85,-329.18390898999996,0.0003,1242,-2.7435113525229697,262500,262600,5092,51,-329.2,10.677183,0.5182446,8.895991,0.13403769,18.751251,-0.47010744,154.59628
245.85,-329.18390898999996,0.0003,1242,-2.7435113525229697,262600,262700,5094,51,-329.2,11.925949,0.23949099,50.904385,0.13409854,64.74549,-0.5406422,161.09087
245.85,-329.18390898999996,0.0003,1242,-2.7435113525229697,262700,262800,5096,51,-329.2,43.376144,0.38060364,62.92004,0.13414648,37.85345,-0.18955168,163.12077
246.33,-323.34986591,0.0003,1243,-2.7196731396048817,262800,262900,5098,51,-323.3,104.895485,0.5786049,149.31311,0.1338674,119.01189,0.68950367,157.56674
246.33,-323.34986591,0.0003,1243,-2.7196731396048817,262900,263000,5100,51,-323.3,10.221994,0.4345469,38.78399,0.13339825,28.809744,0.29444447,158.39667
246.33,-323.34986591,0.0003,1243,-2.7196731396048817,263000,263100,5101,51,-323.3,24.70755,0.56005335,29.124462,0.13352862,77.63577,-0.97935057,151.47253
246.99,-319.65713576,0.0003,1244,-2.7010044610119075,263100,263200,5103,51,-319.7,18.63866,0.2755749,14.644554,0.13308792,29.355366,0.08580078,156.26437
246.99,-319.65713576,0.0003,1244,-2.7010044610119075,263200,263300,5105,51,-319.7,15.890754,0.5266236,9.990849,0.1334635,8.640518,-0.4498954,152.00125
246.99,-319.65713576,0.0003,1244,-2.7010044610119075,263300,263400,5107,51,-319.7,10.787298,0.3313454,26.227749,0.13396539,24.785389,-1.1499398,153.0144
249.25,-319.5716593,0.0003,1245,-2.637861502913137,263400,263500,5109,51,-319.6,29.120832,0.294297,153.15077,0.13333587,94.416046,0.7466425,162.30069
249.25,-319.5716593,0.0003,1245,-2.637861502913137,263500,263600,5111,51,-319.6,9.110422,0.29919118,125.59338,0.13375454,128.43608,1.2598417,159.78973
249.25,-319.5716593,0.0003,1245,-2.637861502913137,263600,263700,5113,51,-319.6,17.061989,0.46662644,39.213585,0.13376366,27.522224,0.36507422,170.34503
249.25,-319.59090597000005,0.0003,1246,-2.6379256585041677,263700,263800,5115,51,-319.6,12.674877,0.46395144,438.48334,0.13346204,398.57098,0.061615974,152.99521
249.25,-319.59090597000005,0.0003,1246,-2.6379256585041677,263800,263900,5117,51,-319.6,19.91298,0.39179403,91.02742,0.13318063,109.43899,-0.21739265,165.62643
249.25,-319.59090597000005,0.0003,1246,-2.6379256585041677,263900,264000,5119,51,-319.6,10.021571,0.34626943,164.25977,0.13406399,165.22563,-0.47410718,158.44742
249.25,-319.26241734,0.0003,1247,-2.6368306964039796,264000,264100,5121,51,-319.3,26.850292,0.29090446,22.946722,0.13374047,18.365982,0.91870356,160.8409
249.25,-319.26241734,0.0003,1247,-2.6368306964039796,264100,264200,5123,51,-319.3,22.147768,0.34172696,14.42,0.13406499,41.862976,-0.10795435,157.27292
249.25,-319.26241734,0.0003,1247,-2.6368306964039796,264200,264300,5124,51,-319.3,15.268036,0.4717713,71.461876,0.13300668,75.888885,0.68497455,156.00337
249.25,-319.0588270200001,0.0003,1248,-2.6361520620286454,264300,264400,5126,51,-319.1,8.227201,0.54838574,12.600488,0.13290119,15.003307,-0.60864127,154.76155
249.25,-319.0588270200001,0.0003,1248,-2.6361520620286454,264400,264500,5128,51,-319.1,13.6007,0.54156065,27.735233,0.13414639,45.708138,0.28890595,153.46939
249.25,-319.0588270200001,0.0003,1248,-2.6361520620286454,264500,264600,5130,51,-319.1,10.802884,0.46744862,21.220312,0.13426612,23.45271,-0.15866673,152.32446
249.25,-318.60327248,0.0003,1249,-2.634633546894043,264600,264700,5132,51,-318.6,11.5980835,0.46623027,414.4236,0.1345716,375.13364,-0.17483327,157.41844
249.25,-318.60327248,0.0003,1249,-2.634633546894043,264700,264800,5134,51,-318.6,34.40944,0.41856974,22.29738,0.1347283,22.942625,1.4133668,157.06824
249.25,-318.60327248,0.0003,1249,-2.634633546894043,264800,264900,5136,51,-318.6,17.66536,0.49060234,17.364212,0.13502981,15.195532,-0.6061956,154.20549
249.25,-319.25075835000007,0.0003,1250,-2.6367918331178526,264900,265000,5138,51,-319.3,22.374432,0.32769555,10.653849,0.13625324,11.527857,0.3284492,164.59717
247.65,-324.85678897,0.0003,1251,-2.6824820186952034,265000,265100,5140,51,-324.9,13.844136,0.48047915,146.5802,0.1372501,157.97461,0.24638344,167.17184
247.65,-324.85678897,0.0003,1251,-2.6824820186952034,265100,265200,5141,51,-324.9,3.6396093,0.53521043,4.574708,0.13720864,5.36467,-0.83873206,147.9277
247.65,-324.85678897,0.0003,1251,-2.6824820186952034,265200,265300,5143,51,-324.9,12.000092,0.49214244,14.906494,0.13734378,25.888714,-0.13172184,150.50186
247.65,-325.00432430000006,0.0003,1252,-2.6829738031297214,265300,265400,5145,51,-325.0,17.44143,0.46998262,14.275703,0.13747036,18.87347,0.02136977,163.93207
247.65,-325.00432430000006,0.0003,1252,-2.6829738031297214,265400,265500,5147,51,-325.0,25.355076,0.39474216,193.95206,0.13633631,201.09047,-0.19378899,156.6016
247.65,-325.00432430000006,0.0003,1252,-2.6829738031297214,265500,265600,5149,51,-325.0,20.232344,0.64027673,19.221153,0.13554347,18.830235,0.74017906,159.61792
248.21,-320.07383652,0.0003,1253,-2.6607212907089504,265600,265700,5151,51,-320.1,12.162577,0.28877538,27.744915,0.1366735,32.888973,-0.25008273,157.50699
248.21,-320.07383652,0.0003,1253,-2.6607212907089504,265700,265800,5153,51,-320.1,15.275097,0.6201409,20.6888,0.1386915,22.498863,0.12315425,159.67763
248.21,-320.07383652,0.0003,1253,-2.6607212907089504,265800,265900,5155,51,-320.1,22.52462,0.6345403,75.60025,0.13867633,48.61472,0.71109855,162.41023
248.21,-319.63936901,0.0003,1254,-2.65927306567368,265900,266000,5157,51,-319.6,23.347923,0.42567012,10.2675705,0.13950719,16.487505,0.53640807,168.4289
248.21,-319.63936901,0.0003,1254,-2.65927306567368,266000,266100,5159,51,-319.6,23.693039,0.58006513,61.415047,0.13999526,35.259827,0.3048473,154.84384
248.21,-319.63936901,0.0003,1254,-2.65927306567368,266100,266200,5161,51,-319.6,7.891761,0.6311235,5.9846325,0.14036632,7.4931526,-0.565094,149.99747
248.21,-320.51296593,0.0003,1255,-2.6621850554293602,266200,266300,5163,51,-320.5,8.698407,0.5318631,682.3445,0.14024153,628.5861,-0.79895854,153.43674
248.21,-320.51296593,0.0003,1255,-2.6621850554293602,266300,266400,5165,51,-320.5,37.557022,0.6071571,51.101643,0.13925563,63.16011,0.061001077,156.01608
248.21,-320.51296593,0.0003,1255,-2.6621850554293602,266400,266500,5166,51,-320.5,16.844652,0.45392323,274.07416,0.1389833,241.23201,-0.75308335,154.53023
248.21,-320.56882277,0.0003,1256,-2.662371244915944,266500,266600,5168,51,-320.6,13.901434,0.469086,18.432188,0.13765222,16.388279,-0.33882794,163.42657
248.21,-320.56882277,0.0003,1256,-2.662371244915944,266600,266700,5170,51,-320.6,9.882994,0.5750855,11.201774,0.1363057,13.062676,-0.14662214,168.75684
248.21,-320.56882277,0.0003,1256,-2.662371244915944,266700,266800,5172,51,-320.6,28.50737,0.4078852,25.695658,0.13524923,30.365438,-0.22458073,165.34772
250.77,-315.37877168,0.0003,1257,-2.5260190743161264,266800,266900,5174,51,-315.4,80.46645,0.39693108,152.27054,0.13431962,132.37532,-0.67454654,162.83368
250.42,-316.09548828,0.0003,1258,-2.5558179462427617,266900,267000,5176,51,-316.1,9.090586,0.46901625,17.149765,0.13384794,19.199638,-0.3698026,162.71812
250.42,-316.09548828,0.0003,1258,-2.5558179462427617,267000,267100,5178,51,-316.1,8.270148,0.5978645,10.13875,0.13369495,11.908897,-0.67768437,156.60928
248.74,-320.99656727000007,0.0003,1259,-2.5988540259864465,267100,267200,5180,51,-321.0,22.494335,0.4300741,32.05277,0.1330435,25.702888,-0.012911588,157.84146
248.74,-320.99656727000007,0.0003,1259,-2.5988540259864465,267200,267300,5182,51,-321.0,9.792013,0.3827724,9.441572,0.13239631,15.347106,0.54284316,161.89726
248.74,-320.99656727000007,0.0003,1259,-2.5988540259864465,267300,267400,5184,51,-321.0,8.348369,0.41350323,19.385738,0.13302618,19.99696,0.37886107,150.78284
248.74,-322.72523738,0.0003,1260,-2.604616259693756,267400,267500,5186,51,-322.7,44.85586,0.5009643,21.854437,0.13390532,26.64558,1.0221173,170.42749
248.74,-322.72523738,0.0003,1260,-2.604616259693756,267500,267600,5187,51,-322.7,36.032234,0.34247512,186.88023,0.13409078,185.36845,-0.5698323,170.54424
248.74,-322.72523738,0.0003,1260,-2.604616259693756,267600,267700,5189,51,-322.7,7.132101,0.36455494,29.398952,0.13430355,34.700645,0.7183074,154.7353
246.55,-325.8956176,0.0003,1262,-2.6725633635272277,267700,267800,5191,51,-325.9,9.97294,0.6150631,18.2724,0.13340124,29.63777,-0.5424261,147.28046
246.55,-325.8956176,0.0003,1262,-2.6725633635272277,267800,267900,5193,51,-325.9,11.538681,0.46382296,337.99112,0.13205524,323.4512,0.14676176,172.33304
246.95,-325.73328005,0.0003,1263,-2.6590127558829333,267900,268000,5195,51,-325.7,12.2428055,0.4235825,7.5363803,0.13088898,12.811865,-0.28439894,165.17064
246.8,-325.65559617,0.0003,1264,-2.6651377059215484,268000,268100,5197,51,-325.7,37.10413,0.42962804,22.425686,0.1304613,24.214117,0.109470844,164.10757
244.58,-330.72679125,0.0003,1265,-2.7404810722997888,268100,268200,5199,51,-330.7,31.778522,0.5642867,48.683514,0.13041335,57.95993,-1.0500448,170.42699
244.58,-330.72679125,0.0003,1265,-2.7404810722997888,268200,268300,5201,51,-330.7,10.752695,0.29835498,120.22027,0.13019893,101.223114,-0.43305063,158.07672
243.74,-333.56068274000006,0.0003,1267,-2.7580955528185545,268300,268400,5203,51,-333.6,8.685103,0.48074412,14.282984,0.13015108,24.0844,-0.51074725,165.48207
243.74,-333.56068274000006,0.0003,1267,-2.7580955528185545,268400,268500,5205,51,-333.6,8.5097065,0.5174599,6.9698696,0.12974341,18.855669,-0.94474036,163.89511
243.74,-333.56068274000006,0.0003,1267,-2.7580955528185545,268500,268600,5207,51,-333.6,6.9202237,0.23629454,26.617538,0.12894152,57.188213,0.34995252,161.82484
243.74,-336.32705443,0.0003,1268,-2.7673167917674557,268600,268700,5209,51,-336.3,6.5701895,0.38171735,10.420516,0.12845446,9.234886,-0.1397814,154.74533
243.74,-336.32705443,0.0003,1268,-2.7673167917674557,268700,268800,5211,51,-336.3,29.722948,0.5916562,104.75511,0.12869354,106.43509,0.38700286,157.04916
243.74,-336.32705443,0.0003,1268,-2.7673167917674557,268800,268900,5212,51,-336.3,12.123384,0.3520385,317.747,0.1295988,325.36185,0.78033113,158.48334
243.74,-336.39284427999996,0.0003,1269,-2.767536091251748,268900,269000,5214,51,-336.4,5.7053547,0.524685,7.5143633,0.129702,6.6071987,0.5367728,149.405
243.74,-336.39284427999996,0.0003,1269,-2.767536091251748,269000,269100,5216,51,-336.4,11.577832,0.4964811,125.02461,0.13061477,121.05769,0.2693525,165.06973
243.74,-336.39284427999996,0.0003,1269,-2.767536091251748,269100,269200,5218,51,-336.4,18.447208,0.34735173,130.48901,0.13216655,137.72005,-0.61320233,161.47273
243.74,-335.25039100999993,0.0003,1270,-2.7637279136489603,269200,269300,5220,51,-335.3,6.3828945,0.4707332,18.299566,0.13241005,9.241222,-0.29820278,156.51538
243.74,-335.25039100999993,0.0003,1270,-2.7637279136489603,269300,269400,5222,51,-335.3,5.3597107,0.65490913,13.735369,0.13247699,12.975569,0.13667649,151.3923
243.74,-335.25039100999993,0.0003,1270,-2.7637279136489603,269400,269500,5224,51,-335.3,14.330887,0.5178683,24.167503,0.1330653,33.528404,0.33925796,165.04964
243.74,-334.53186411,0.0003,1271,-2.7613328240375488,269500,269600,5226,51,-334.5,18.820023,0.65560734,7.5094056,0.13339168,10.293322,0.6069981,156.9607
243.74,-334.53186411,0.0003,1271,-2.7613328240375488,269600,269700,5228,51,-334.5,9.810913,0.58512616,20.299084,0.13334458,35.04537,0.6296297,164.29268
243.74,-334.53186411,0.0003,1271,-2.7613328240375488,269700,269800,5230,51,-334.5,4.6624336,0.4899836,120.3139,0.13265581,112.649155,-0.92653394,144.09592
243.74,-334.21832035,0.0003,1272,-2.7602876781345187,269800,269900,5232,51,-334.2,79.15795,0.4511904,193.59534,0.13157001,189.13483,0.42120686,160.5204
243.74,-334.21832035,0.0003,1272,-2.7602876781345187,269900,270000,5234,51,-334.2,9.523533,0.4885055,9.801392,0.13217926,9.547087,-1.125663,155.19333
243.74,-334.21832035,0.0003,1272,-2.7602876781345187,270000,270100,5236,51,-334.2,16.416418,0.42595723,13.192446,0.13220586,22.216656,0.1590311,161.3312
243.74,-334.0262571600001,0.0003,1273,-2.759647467500297,270100,270200,5238,51,-334.0,19.656757,0.45459443,8.131765,0.13156731,12.098087,0.8647474,158.93643
243.74,-334.0262571600001,0.0003,1273,-2.759647467500297,270200,270300,5240,51,-334.0,9.831434,0.56237125,11.089769,0.13087803,12.849619,0.6064645,154.1344
243.74,-334.0262571600001,0.0003,1273,-2.759647467500297,270300,270400,5242,51,-334.0,10.956928,0.75283426,13.004083,0.13035029,20.064072,-0.17745262,157.61847
245.65,-329.24855198,0.0003,1274,-2.7066311926103173,270400,270500,5244,51,-329.2,8.0647335,0.46792114,8.888846,0.13127586,9.356674,-0.4132974,165.88655
245.65,-329.24855198,0.0003,1274,-2.7066311926103173,270500,270600,5246,51,-329.2,9.374557,0.4398821,6.58368,0.1309422,4.945737,0.17441365,156.26294
245.65,-329.24855198,0.0003,1274,-2.7066311926103173,270600,270700,5248,51,-329.2,11.554258,0.61953396,5.6780295,0.13185833,10.29153,0.002619356,160.80904
245.65,-329.35224221,0.0003,1275,-2.7069768267066814,270700,270800,5250,51,-329.4,6.601392,0.6763977,10.23167,0.13188238,12.749332,0.55806684,157.80075
245.65,-329.35224221,0.0003,1275,-2.7069768267066814,270800,270900,5252,51,-329.4,16.755335,0.39978486,37.708183,0.13122272,25.457539,-0.76331484,158.21425
245.65,-329.35224221,0.0003,1275,-2.7069768267066814,270900,271000,5254,51,-329.4,40.362225,0.5477145,12.524832,0.1315312,23.394926,-0.26530772,153.05942
245.65,-327.75266387999994,0.0003,1276,-2.701644898952697,271000,271100,5256,51,-327.8,22.568539,0.4390694,214.68472,0.13032585,182.115,1.1332438,163.27954
245.65,-327.75266387999994,0.0003,1276,-2.701644898952697,271100,271200,5258,51,-327.8,11.007861,0.2173624,14.38105,0.12996666,12.701172,0.7100004,159.71495
245.65,-327.75266387999994,0.0003,1276,-2.701644898952697,271200,271300,5260,51,-327.8,10.000196,0.3604293,7.5338163,0.12954757,10.688637,0.17415094,157.10326
245.65,-326.68052123000007,0.0003,1277,-2.6980710901284253,271300,271400,5262,51,-326.7,14.506936,0.5390605,14.623085,0.12862897,14.08671,-0.44932437,163.3266
245.65,-326.68052123000007,0.0003,1277,-2.6980710901284253,271400,271500,5264,51,-326.7,15.568865,0.4479889,452.07916,0.12807569,592.54706,0.6108185,152.04092
245.65,-326.68052123000007,0.0003,1277,-2.6980710901284253,271500,271600,5266,51,-326.7,11.069395,0.39023274,30.91137,0.12793638,43.96926,1.0633662,156.06107
247.61,-321.48484658999996,0.0003,1278,-2.6405692924994115,271600,271700,5268,51,-321.5,5.990833,0.46278745,9.602179,0.1280517,15.610562,-0.16694364,160.96675
247.61,-321.48484658999996,0.0003,1278,-2.6405692924994115,271700,271800,5270,51,-321.5,12.370798,0.41599315,14.229874,0.12816349,15.012695,0.21103197,162.49786
247.61,-321.48484658999996,0.0003,1278,-2.6405692924994115,271800,271900,5272,51,-321.5,25.399868,0.5084337,156.19293,0.12800652,154.95345,-0.41313833,167.66916
248.05,-314.98554876,0.0003,1279,-2.6086077596697708,271900,272000,5273,51,-315.0,12.15266,0.61228275,383.2245,0.12724815,337.82895,0.439604,159.24405
248.21,-315.16979656999996,0.0003,1280,-2.598143811793243,272000,272100,5275,51,-315.2,13.524301,0.5183173,521.57886,0.12664334,537.3009,-0.25417674,159.597
248.21,-315.16979656999996,0.0003,1280,-2.598143811793243,272100,272200,5277,51,-315.2,15.728476,0.40697655,10.734706,0.12640415,18.455505,-1.3925712,155.68784
248.21,-315.16979656999996,0.0003,1280,-2.598143811793243,272200,272300,5279,51,-315.2,8.785051,0.450077,9.013138,0.12516575,13.776187,-0.038383484,154.0838
249.84,-309.68189129,0.0003,1281,-2.5540607819221193,272300,272400,5281,51,-309.7,6.2564254,0.2763301,13.022798,0.1249542,13.063332,0.47545117,159.50531
249.84,-309.68189129,0.0003,1281,-2.5540607819221193,272400,272500,5283,51,-309.7,29.477558,0.47578108,152.2698,0.124843545,152.47083,0.29092064,166.94931
249.84,-309.68189129,0.0003,1281,-2.5540607819221193,272500,272600,5285,51,-309.7,9.306194,0.28170067,15.417497,0.12433462,27.687202,-0.202247,161.07066
249.84,-309.45024804,0.0003,1282,-2.553288637724198,272600,272700,5287,51,-309.5,7.753502,0.38722387,10.795299,0.12361256,8.64476,-1.3824033,159.13223
247.22,-309.92474844,0.0003,1283,-2.6950759297728206,272700,272800,5289,51,-309.9,43.86029,0.40013397,78.27071,0.122917,88.85442,0.46010733,159.81128
247.22,-309.92474844,0.0003,1283,-2.6950759297728206,272800,272900,5291,51,-309.9,34.975838,0.13710526,996.5004,0.1229286,1032.3236,1.2167423,165.4403
247.22,-309.92474844,0.0003,1283,-2.6950759297728206,272900,273000,5293,51,-309.9,11.060147,0.44444063,19.853796,0.1226166,12.871334,-0.52905107,162.5626
247.22,-310.23889651999997,0.0003,1284,-2.696123090039161,273000,273100,5295,51,-310.2,18.418974,0.49605292,39.427483,0.12231489,49.50441,1.3146083,158.40457
247.22,-310.23889651999997,0.0003,1284,-2.696123090039161,273100,273200,5297,51,-310.2,4.836892,0.5310291,4.3374147,0.12332993,4.732758,0.65257716,155.06496
247.22,-310.23889651999997,0.0003,1284,-2.696123090039161,273200,273300,5299,51,-310.2,6.841112,0.5950072,103.75015,0.12485281,109.41611,0.69244707,147.09341
247.22,-309.95352756999995,0.0003,1285,-2.6951718602219885,273300,273400,5301,51,-310.0,9.475248,0.35870928,17.523243,0.12455252,17.107807,0.5250826,167.52959
247.22,-309.95352756999995,0.0003,1285,-2.6951718602219885,273400,273500,5303,51,-310.0,19.195507,0.23502688,27.084784,0.124051966,24.241533,0.31267604,163.74057
247.22,-309.95352756999995,0.0003,1285,-2.6951718602219885,273500,273600,5305,51,-310.0,6.3867283,0.37262523,197.75027,0.12336219,188.3916,-0.034137785,150.80798
247.22,-309.89902459999996,0.0003,1286,-2.694990183642225,273600,273700,5307,51,-309.9,13.188274,0.5874144,17.204739,0.12394583,22.892601,0.09282291,150.50159
247.22,-309.89902459999996,0.0003,1286,-2.694990183642225,273700,273800,5309,51,-309.9,9.878824,0.51772755,36.43367,0.12461789,32.151142,-0.40516996,164.71204
247.22,-309.89902459999996,0.0003,1286,-2.694990183642225,273800,273900,5311,51,-309.9,9.318932,0.4458077,17.320023,0.123635046,14.452262,0.35531962,160.96313
249.23,-304.88269938999997,0.0003,1287,-2.6358574327138458,273900,274000,5313,51,-304.9,12.147068,0.60651684,13.416581,0.12432783,22.187378,-0.06451851,157.95242
249.23,-304.88269938999997,0.0003,1287,-2.6358574327138458,274000,274100,5315,51,-304.9,7.655546,0.2528925,27.786877,0.12553044,10.1248045,-0.13690993,163.85306
249.23,-304.88269938999997,0.0003,1287,-2.6358574327138458,274100,274200,5317,51,-304.9,12.044218,0.658775,12.483823,0.12545893,13.619889,-1.3894767,150.07993
249.23,-304.70435043,0.0003,1288,-2.6352629361850415,274200,274300,5319,51,-304.7,11.2547245,0.44184113,121.57236,0.12611993,57.47028,0.897143,175.27342
249.23,-304.70435043,0.0003,1288,-2.6352629361850415,274300,274400,5321,51,-304.7,11.800471,0.714082,15.229107,0.12514973,22.011465,-0.27901718,157.52737
249.23,-304.70435043,0.0003,1288,-2.6352629361850415,274400,274500,5323,51,-304.7,49.243248,0.502712,189.63336,0.12504952,199.15211,-1.3020849,162.23947
249.55,-296.50175339,0.0003,1289,-2.6041737464436183,274500,274600,5324,51,-296.5,6.6679296,0.6078222,26.477072,0.12483896,14.54183,0.017680258,157.3147
247.53,-296.18883046999997,0.0003,1290,-2.646815817063248,274600,274700,5326,51,-296.2,19.413603,0.34422243,158.64383,0.12452823,171.02452,-0.63776743,166.62714
247.53,-296.18883046999997,0.0003,1290,-2.646815817063248,274700,274800,5328,51,-296.2,10.32188,0.33991796,25.335594,0.12333087,31.12244,0.73025334,159.70062
247.53,-296.18883046999997,0.0003,1290,-2.646815817063248,274800,274900,5330,51,-296.2,14.325932,0.38934833,233.01498,0.12259511,219.30234,0.06626347,154.11601
247.53,-299.19037953000003,0.0003,1291,-2.6568209806019523,274900,275000,5332,51,-299.2,4.2710466,0.5494073,31.925892,0.12313619,46.402744,-0.37360483,150.43509
247.53,-299.19037953000003,0.0003,1291,-2.6568209806019523,275000,275100,5334,51,-299.2,4.9721727,0.4719034,19.534798,0.12236083,15.6007595,0.055107355,158.66231
247.53,-299.19037953000003,0.0003,1291,-2.6568209806019523,275100,275200,5336,51,-299.2,66.47879,0.4717253,14.111677,0.12165279,15.757307,-0.9771534,158.25658
247.53,-299.43045886999994,0.0003,1292,-2.657621245041684,275200,275300,5338,51,-299.4,6.3219934,0.63242054,8.360643,0.12113137,7.207412,-0.3557268,158.84618
247.53,-299.43045886999994,0.0003,1292,-2.657621245041684,275300,275400,5340,51,-299.4,46.92998,0.4315454,8.768341,0.120597,33.838764,1.0233301,159.86087
247.53,-299.43045886999994,0.0003,1292,-2.657621245041684,275400,275500,5342,51,-299.4,9.74692,0.39212278,11.334272,0.11974235,16.33192,0.9396092,160.49658
247.53,-299.15958743,0.0003,1293,-2.656718340247071,275500,275600,5344,51,-299.2,7.2069182,0.367351,53.115585,0.119071625,51.727352,-0.06424077,160.66776
245.64,-301.78221612,0.0003,1294,-2.701809776492183,275600,275700,5346,51,-301.8,5.902049,0.58096594,33.386467,0.118628055,22.663322,-0.38286483,155.70486
245.64,-301.78221612,0.0003,1294,-2.701809776492183,275700,275800,5348,51,-301.8,24.086668,0.41700956,233.2141,0.11875613,224.11203,1.0194533,156.3783
245.64,-301.78221612,0.0003,1294,-2.701809776492183,275800,275900,5350,51,-301.8,8.106755,0.47991306,366.84924,0.119194046,373.95764,-0.506222,160.71289
245.39,-307.70451998,0.0003,1295,-2.723691086692016,275900,276000,5351,51,-307.7,7.688328,0.54879904,1799.9576,0.119215846,1816.6655,0.4156773,165.4375
243.68,-312.91964249999995,0.0003,1296,-2.7690507392930597,276000,276100,5353,51,-312.9,9.84127,0.5098642,10.611314,0.11903626,10.463841,-0.62040955,159.21121
243.68,-312.91964249999995,0.0003,1296,-2.7690507392930597,276100,276200,5355,51,-312.9,30.62823,0.44378698,25.98755,0.1191356,23.339687,-0.58384407,152.23564
243.68,-312.91964249999995,0.0003,1296,-2.7690507392930597,276200,276300,5357,51,-312.9,16.270382,0.43042284,234.41827,0.11973116,229.92233,-0.88533014,159.3706
